"id","dt","image","time_seen","location","site","CPMD","side","season"
"BPT-146",2004-12-29,"Bandipur\BP-05540-23",1899-12-30 04:55:00,"CPKR 6.7","Bandipur","CT","L","05"
"BPT-146",2004-12-29,"Bandipur\BP-05541-24A",1899-12-30 04:55:00,"CPKR 6.7","Bandipur","CT","R","05"
"BPT-146",2004-12-29,"Bandipur\BP-05541-24A",1899-12-30 04:55:00,"CPKR 6.7","Bandipur","CT","R","05"
"BPT-124",2004-12-30,"Bandipur\BP-05553-23",1899-12-30 00:08:00,"MVKR 13.0","Bandipur","CT","L","05"
"BPT-124",2004-12-30,"Bandipur\BP-05553-23",1899-12-30 00:08:00,"MVKR 13.0","Bandipur","CT","L","05"
"BPT-147",2004-12-30,"Bandipur\BP-05668-16",1899-12-30 23:16:00,"TGRN 10.5","Bandipur","CT","L","05"
"BPT-147",2004-12-30,"Bandipur\BP-05668-16",1899-12-30 23:16:00,"TGRN 10.5","Bandipur","CT","L","05"
"BPT-147",2004-12-30,"Bandipur\BP-05665-18",1899-12-30 23:16:00,"TGRN 10.5","Bandipur","CT","R","05"
"BPT-147",2004-12-30,"Bandipur\BP-05665-18",1899-12-30 23:16:00,"TGRN 10.5","Bandipur","CT","R","05"
"BPT-124",2004-12-31,"Bandipur\BP-05555-21A",1899-12-30 21:44:00,"KHGR 5.5","Bandipur","CT","L","05"
"BPT-124",2004-12-31,"Bandipur\BP-05555-21A",1899-12-30 21:44:00,"KHGR 5.5","Bandipur","CT","L","05"
"BPT-124",2004-12-31,"Bandipur\BP-05564-16",1899-12-30 21:44:00,"KHGR 5.5","Bandipur","CT","R","05"
"BPT-124",2004-12-31,"Bandipur\BP-05564-16",1899-12-30 21:44:00,"KHGR 5.5","Bandipur","CT","R","05"
"BPT-L113",2005-01-03,"Bandipur\BP-05661-31",1899-12-30 00:39:00,"KMKR 3.3","Bandipur","CT","L","05"
"BPT-L113",2005-01-03,"Bandipur\BP-05661-31",1899-12-30 00:39:00,"KMKR 3.3","Bandipur","CT","L","05"
"BPT-148",2005-01-03,"Bandipur\BP-05683-10",1899-12-30 20:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-148",2005-01-03,"Bandipur\BP-05683-10",1899-12-30 20:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-148",2005-01-03,"Bandipur\BP-05684-10",1899-12-30 20:44:00,"TGRN 25.4","Bandipur","CT","R","05"
"BPT-148",2005-01-03,"Bandipur\BP-05684-10",1899-12-30 20:44:00,"TGRN 25.4","Bandipur","CT","R","05"
"BPT-149",2005-01-03,"Bandipur\BP-05676-20",1899-12-30 21:02:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-149",2005-01-03,"Bandipur\BP-05676-20",1899-12-30 21:02:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-149",2005-01-03,"Bandipur\BP-05675-20",1899-12-30 21:02:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-149",2005-01-03,"Bandipur\BP-05675-20",1899-12-30 21:02:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-123",2005-01-04,"Bandipur\BP-05693-07",1899-12-30 01:29:00,"DDKR 3.7","Bandipur","CT","R","05"
"BPT-123",2005-01-04,"Bandipur\BP-05693-07",1899-12-30 01:29:00,"DDKR 3.7","Bandipur","CT","R","05"
"BPT-117",2005-01-04,"Bandipur\BP-05688-13",1899-12-30 02:07:00,"DDKR 5.3","Bandipur","CT","L","05"
"BPT-117",2005-01-04,"Bandipur\BP-05688-13",1899-12-30 02:07:00,"DDKR 5.3","Bandipur","CT","L","05"
"BPT-150",2005-01-05,"Bandipur\BP-05675-22",1899-12-30 00:07:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-150",2005-01-05,"Bandipur\BP-05675-22",1899-12-30 00:07:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-150",2005-01-05,"Bandipur\BP-05676-22",1899-12-30 00:07:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-150",2005-01-05,"Bandipur\BP-05676-22",1899-12-30 00:07:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-150",2005-01-05,"Bandipur\BP-05657-19",1899-12-30 02:50:00,"SGR 1.7","Bandipur","CT","L","05"
"BPT-150",2005-01-05,"Bandipur\BP-05657-19",1899-12-30 02:50:00,"SGR 1.7","Bandipur","CT","L","05"
"BPT-150",2005-01-05,"Bandipur\BP-05682-13",1899-12-30 02:50:00,"SGR 1.7","Bandipur","CT","R","05"
"BPT-150",2005-01-05,"Bandipur\BP-05682-13",1899-12-30 02:50:00,"SGR 1.7","Bandipur","CT","R","05"
"BPT-151",2005-01-05,"Bandipur\BP-05567-18",1899-12-30 18:58:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-05,"Bandipur\BP-05567-18",1899-12-30 18:58:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-05,"Bandipur\BP-05546-32A",1899-12-30 18:58:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-151",2005-01-05,"Bandipur\BP-05546-32A",1899-12-30 18:58:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-05-NTU03",2005-01-05,"Bandipur\BP-05691-16",1899-12-30 19:36:00,"MBR 1.6","Bandipur","CT","NL","05"
"BPT-05-NTU03",2005-01-05,"Bandipur\BP-05691-16",1899-12-30 19:36:00,"MBR 1.6","Bandipur","CT","NL","05"
"BPT-R101",2005-01-06,"Bandipur\BP-05677-25",1899-12-30 01:30:00,"KCGR 1.8","Bandipur","CT","R","05"
"BPT-R101",2005-01-06,"Bandipur\BP-05677-25",1899-12-30 01:30:00,"KCGR 1.8","Bandipur","CT","R","05"
"BPT-149",2005-01-06,"Bandipur\BP-05676-24",1899-12-30 04:07:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-149",2005-01-06,"Bandipur\BP-05676-24",1899-12-30 04:07:00,"SGR 4.9","Bandipur","CT","L","05"
"BPT-149",2005-01-06,"Bandipur\BP-05675-24",1899-12-30 04:07:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-149",2005-01-06,"Bandipur\BP-05675-24",1899-12-30 04:07:00,"SGR 4.9","Bandipur","CT","R","05"
"BPT-152",2005-01-06,"Bandipur\BP-05589-02",1899-12-30 05:20:00,"MHR 4.6","Bandipur","CT","L","05"
"BPT-152",2005-01-06,"Bandipur\BP-05589-02",1899-12-30 05:20:00,"MHR 4.6","Bandipur","CT","L","05"
"BPT-152",2005-01-06,"Bandipur\BP-05586-07",1899-12-30 05:20:00,"MHR 4.6","Bandipur","CT","R","05"
"BPT-152",2005-01-06,"Bandipur\BP-05586-07",1899-12-30 05:20:00,"MHR 4.6","Bandipur","CT","R","05"
"BPT-L114",2005-01-06,"Bandipur\BP-05571-16",1899-12-30 06:17:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-L114",2005-01-06,"Bandipur\BP-05571-16",1899-12-30 06:17:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-L114",2005-01-06,"Bandipur\BP-05570-18",1899-12-30 06:17:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-L114",2005-01-06,"Bandipur\BP-05570-18",1899-12-30 06:17:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-121",2005-01-06,"Bandipur\BP-05586-08",1899-12-30 06:25:00,"MHR 4.6","Bandipur","CT","L","05"
"BPT-121",2005-01-06,"Bandipur\BP-05586-08",1899-12-30 06:25:00,"MHR 4.6","Bandipur","CT","L","05"
"BPT-121",2005-01-06,"Bandipur\BP-05589-03",1899-12-30 06:25:00,"MHR 4.6","Bandipur","CT","R","05"
"BPT-121",2005-01-06,"Bandipur\BP-05589-03",1899-12-30 06:25:00,"MHR 4.6","Bandipur","CT","R","05"
"BPT-152",2005-01-06,"Bandipur\BP-05545-32",1899-12-30 20:22:00,"UGR 5.9","Bandipur","CT","L","05"
"BPT-152",2005-01-06,"Bandipur\BP-05545-32",1899-12-30 20:22:00,"UGR 5.9","Bandipur","CT","L","05"
"BPT-153",2005-01-07,"Bandipur\BP-05587-08",1899-12-30 01:53:00,"RPR 1.8","Bandipur","CT","L","05"
"BPT-153",2005-01-07,"Bandipur\BP-05587-08",1899-12-30 01:53:00,"RPR 1.8","Bandipur","CT","L","05"
"BPT-153",2005-01-07,"Bandipur\BP-05579-15",1899-12-30 01:53:00,"RPR 1.8","Bandipur","CT","R","05"
"BPT-153",2005-01-07,"Bandipur\BP-05579-15",1899-12-30 01:53:00,"RPR 1.8","Bandipur","CT","R","05"
"BPT-122",2005-01-07,"Bandipur\BP-05570-21",1899-12-30 21:38:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-122",2005-01-07,"Bandipur\BP-05570-21",1899-12-30 21:38:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-151",2005-01-07,"Bandipur\BP-05668-27",1899-12-30 22:39:00,"KMKR 6.5","Bandipur","CT","L","05"
"BPT-151",2005-01-07,"Bandipur\BP-05668-27",1899-12-30 22:39:00,"KMKR 6.5","Bandipur","CT","L","05"
"BPT-151",2005-01-07,"Bandipur\BP-05665-29",1899-12-30 22:39:00,"KMKR 6.5","Bandipur","CT","R","05"
"BPT-151",2005-01-07,"Bandipur\BP-05665-29",1899-12-30 22:39:00,"KMKR 6.5","Bandipur","CT","R","05"
"BPT-105",2005-01-08,"Bandipur\BP-05680-22",1899-12-30 22:06:00,"KLCR 3.9","Bandipur","CT","L","05"
"BPT-105",2005-01-08,"Bandipur\BP-05680-22",1899-12-30 22:06:00,"KLCR 3.9","Bandipur","CT","L","05"
"BPT-105",2005-01-08,"Bandipur\BP-05660-31",1899-12-30 22:06:00,"KLCR 3.9","Bandipur","CT","R","05"
"BPT-105",2005-01-08,"Bandipur\BP-05660-31",1899-12-30 22:06:00,"KLCR 3.9","Bandipur","CT","R","05"
"BPT-L113",2005-01-08,"Bandipur\BP-05670-32",1899-12-30 22:21:00,"PKR 0.0","Bandipur","CT","L","05"
"BPT-L113",2005-01-08,"Bandipur\BP-05670-32",1899-12-30 22:21:00,"PKR 0.0","Bandipur","CT","L","05"
"BPT-154",2005-01-10,"Bandipur\BP-05699-08",1899-12-30 19:13:00,"DHR 5.6","Bandipur","CT","L","05"
"BPT-154",2005-01-10,"Bandipur\BP-05699-08",1899-12-30 19:13:00,"DHR 5.6","Bandipur","CT","L","05"
"BPT-155",2005-01-11,"Bandipur\BP-05820-02",1899-12-30 19:33:00,"SGR 1.7","Bandipur","CT","L","05"
"BPT-155",2005-01-11,"Bandipur\BP-05820-02",1899-12-30 19:33:00,"SGR 1.7","Bandipur","CT","L","05"
"BPT-155",2005-01-11,"Bandipur\BP-05682-30",1899-12-30 19:33:00,"SGR 1.7","Bandipur","CT","R","05"
"BPT-155",2005-01-11,"Bandipur\BP-05682-30",1899-12-30 19:33:00,"SGR 1.7","Bandipur","CT","R","05"
"BPT-153",2005-01-11,"Bandipur\BP-05587-21",1899-12-30 22:13:00,"RPR 1.8","Bandipur","CT","L","05"
"BPT-153",2005-01-11,"Bandipur\BP-05587-21",1899-12-30 22:13:00,"RPR 1.8","Bandipur","CT","L","05"
"BPT-153",2005-01-11,"Bandipur\BP-05579-28",1899-12-30 22:13:00,"RPR 1.8","Bandipur","CT","R","05"
"BPT-153",2005-01-11,"Bandipur\BP-05579-28",1899-12-30 22:13:00,"RPR 1.8","Bandipur","CT","R","05"
"BPT-148",2005-01-12,"Bandipur\BP-05807-16A",1899-12-30 04:48:00,"TGRN 22.2","Bandipur","CT","L","05"
"BPT-148",2005-01-12,"Bandipur\BP-05807-16A",1899-12-30 04:48:00,"TGRN 22.2","Bandipur","CT","L","05"
"BPT-148",2005-01-12,"Bandipur\BP-05808-19",1899-12-30 04:48:00,"TGRN 22.2","Bandipur","CT","R","05"
"BPT-148",2005-01-12,"Bandipur\BP-05808-19",1899-12-30 04:48:00,"TGRN 22.2","Bandipur","CT","R","05"
"BPT-154",2005-01-12,"Bandipur\BP-05814-07",1899-12-30 05:13:00,"DHR 5.6","Bandipur","CT","L","05"
"BPT-154",2005-01-12,"Bandipur\BP-05814-07",1899-12-30 05:13:00,"DHR 5.6","Bandipur","CT","L","05"
"BPT-154",2005-01-12,"Bandipur\BP-05699-12",1899-12-30 05:13:00,"DHR 5.6","Bandipur","CT","R","05"
"BPT-154",2005-01-12,"Bandipur\BP-05699-12",1899-12-30 05:13:00,"DHR 5.6","Bandipur","CT","R","05"
"BPT-156",2005-01-12,"Bandipur\BP-05703-02p1",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-156",2005-01-12,"Bandipur\BP-05703-02p1",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-156",2005-01-12,"Bandipur\BP-05571-36p1",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-156",2005-01-12,"Bandipur\BP-05571-36p1",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-L115",2005-01-12,"Bandipur\BP-05703-02p2",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-L115",2005-01-12,"Bandipur\BP-05703-02p2",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-L115",2005-01-12,"Bandipur\BP-05571-36p2",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-L115",2005-01-12,"Bandipur\BP-05571-36p2",1899-12-30 20:13:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-156",2005-01-12,"Bandipur\BP-05571-E",1899-12-30 20:15:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-156",2005-01-12,"Bandipur\BP-05571-E",1899-12-30 20:15:00,"MHR 5.9","Bandipur","CT","L","05"
"BPT-156",2005-01-12,"Bandipur\BP-05703-03",1899-12-30 20:15:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-156",2005-01-12,"Bandipur\BP-05703-03",1899-12-30 20:15:00,"MHR 5.9","Bandipur","CT","R","05"
"BPT-118",2005-01-12,"Bandipur\BP-05696-22",1899-12-30 23:20:00,"PKR 3.6","Bandipur","CT","L","05"
"BPT-118",2005-01-12,"Bandipur\BP-05696-22",1899-12-30 23:20:00,"PKR 3.6","Bandipur","CT","L","05"
"BPT-118",2005-01-12,"Bandipur\BP-05822-03",1899-12-30 23:20:00,"PKR 3.6","Bandipur","CT","R","05"
"BPT-118",2005-01-12,"Bandipur\BP-05822-03",1899-12-30 23:20:00,"PKR 3.6","Bandipur","CT","R","05"
"BPT-148",2005-01-13,"Bandipur\BP-05683-31",1899-12-30 19:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-148",2005-01-13,"Bandipur\BP-05683-31",1899-12-30 19:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-148",2005-01-13,"Bandipur\BP-05684-36",1899-12-30 19:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-148",2005-01-13,"Bandipur\BP-05684-36",1899-12-30 19:44:00,"TGRN 25.4","Bandipur","CT","L","05"
"BPT-105",2005-01-13,"Bandipur\BP-05680-31",1899-12-30 23:53:00,"KLCR 3.9","Bandipur","CT","R","05"
"BPT-105",2005-01-13,"Bandipur\BP-05680-31",1899-12-30 23:53:00,"KLCR 3.9","Bandipur","CT","R","05"
"BPT-144",2005-01-14,"Bandipur\BP-05592-19A",1899-12-30 04:11:00,"TGRN 18.5","Bandipur","CT","L","05"
"BPT-144",2005-01-14,"Bandipur\BP-05592-19A",1899-12-30 04:11:00,"TGRN 18.5","Bandipur","CT","L","05"
"BPT-144",2005-01-14,"Bandipur\BP-05591-17",1899-12-30 04:11:00,"TGRN 18.5","Bandipur","CT","R","05"
"BPT-144",2005-01-14,"Bandipur\BP-05591-17",1899-12-30 04:11:00,"TGRN 18.5","Bandipur","CT","R","05"
"BPT-157",2005-01-14,"Bandipur\BP-05679-34",1899-12-30 21:29:00,"KCGR 1.8","Bandipur","CT","L","05"
"BPT-157",2005-01-14,"Bandipur\BP-05679-34",1899-12-30 21:29:00,"KCGR 1.8","Bandipur","CT","L","05"
"BPT-157",2005-01-14,"Bandipur\BP-05815-09",1899-12-30 21:29:00,"KCGR 1.8","Bandipur","CT","R","05"
"BPT-157",2005-01-14,"Bandipur\BP-05815-09",1899-12-30 21:29:00,"KCGR 1.8","Bandipur","CT","R","05"
"BPT-151",2005-01-14,"Bandipur\BP-05567-36",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-14,"Bandipur\BP-05567-36",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-14,"Bandipur\BP-05567-E",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-14,"Bandipur\BP-05567-E",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","L","05"
"BPT-151",2005-01-14,"Bandipur\BP-05590-17",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-151",2005-01-14,"Bandipur\BP-05590-17",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-151",2005-01-14,"Bandipur\BP-05590-18",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-151",2005-01-14,"Bandipur\BP-05590-18",1899-12-30 22:24:00,"MEBR 10.1","Bandipur","CT","R","05"
"BPT-L116",2005-01-15,"Bandipur\BP-05581-28",1899-12-30 19:33:00,"EMR 3.1","Bandipur","CT","L","05"
"BPT-L116",2005-01-15,"Bandipur\BP-05581-28",1899-12-30 19:33:00,"EMR 3.1","Bandipur","CT","L","05"
"BPT-L116",2005-01-15,"Bandipur\BP-05705-06",1899-12-30 19:33:00,"EMR 3.1","Bandipur","CT","R","05"
"BPT-L116",2005-01-15,"Bandipur\BP-05705-06",1899-12-30 19:33:00,"EMR 3.1","Bandipur","CT","R","05"
"BPT-05-NTU04",2005-01-15,"Bandipur\BP-05576-28",1899-12-30 21:37:00,"RPR 7.1","Bandipur","CT","NL","05"
"BPT-05-NTU04",2005-01-15,"Bandipur\BP-05576-28",1899-12-30 21:37:00,"RPR 7.1","Bandipur","CT","NL","05"
"BPT-111",2005-01-16,"Bandipur\BP-05576-29",1899-12-30 00:20:00,"RPR 7.1","Bandipur","CT","L","05"
"BPT-111",2005-01-16,"Bandipur\BP-05577-26",1899-12-30 00:20:00,"RPR 7.1","Bandipur","CT","L","05"
"BPT-111",2005-01-16,"Bandipur\BP-05576-29",1899-12-30 00:20:00,"RPR 7.1","Bandipur","CT","L","05"
"BPT-111",2005-01-16,"Bandipur\BP-05577-26",1899-12-30 00:20:00,"RPR 7.1","Bandipur","CT","L","05"
"BPT-118",2005-01-16,"Bandipur\BP-05812-12",1899-12-30 20:26:00,"PKR 0.0","Bandipur","CT","L","05"
"BPT-118",2005-01-16,"Bandipur\BP-05812-12",1899-12-30 20:26:00,"PKR 0.0","Bandipur","CT","L","05"
"BPT-118",2005-01-16,"Bandipur\BP-05823-09A",1899-12-30 20:26:00,"PKR 0.0","Bandipur","CT","R","05"
"BPT-118",2005-01-16,"Bandipur\BP-05823-09A",1899-12-30 20:26:00,"PKR 0.0","Bandipur","CT","R","05"
"BPT-L117",2005-01-16,"Bandipur\BP-05698-23",1899-12-30 21:59:00,"OKR 1.1","Bandipur","CT","L","05"
"BPT-L117",2005-01-16,"Bandipur\BP-05698-23",1899-12-30 21:59:00,"OKR 1.1","Bandipur","CT","L","05"
"BPT-153",2005-01-17,"Bandipur\BP-05710-04",1899-12-30 06:00:00,"RPR 4.9","Bandipur","CT","L","05"
"BPT-153",2005-01-17,"Bandipur\BP-05710-04",1899-12-30 06:00:00,"RPR 4.9","Bandipur","CT","L","05"
"BPT-153",2005-01-17,"Bandipur\BP-05714-02",1899-12-30 06:00:00,"RPR 4.9","Bandipur","CT","R","05"
"BPT-153",2005-01-17,"Bandipur\BP-05714-02",1899-12-30 06:00:00,"RPR 4.9","Bandipur","CT","R","05"
"NHT-177",2005-01-27,"Nagarahole\NH-05028-02",1899-12-30 21:31:00,"SMKR 2.2","Nagarahole","CT","R","05"
"NHT-177",2005-01-27,"Nagarahole\NH-05028-02",1899-12-30 21:31:00,"SMKR 2.2","Nagarahole","CT","R","05"
"NHT-133",2005-01-28,"Nagarahole\NH-05128-04",1899-12-30 01:00:00,"SHR 3.2","Nagarahole","CT","L","05"
"NHT-133",2005-01-28,"Nagarahole\NH-05128-04",1899-12-30 01:00:00,"SHR 3.2","Nagarahole","CT","L","05"
"NHT-301",2005-01-28,"Nagarahole\NH-05004-01",1899-12-30 04:05:00,"SKR 9.9","Nagarahole","CT","L","05"
"NHT-301",2005-01-28,"Nagarahole\NH-05004-01",1899-12-30 04:05:00,"SKR 9.9","Nagarahole","CT","L","05"
"NHT-149",2005-01-28,"Nagarahole\NH-05040-02",1899-12-30 19:16:00,"SMKR 0.5","Nagarahole","CT","L","05"
"NHT-149",2005-01-28,"Nagarahole\NH-05040-02",1899-12-30 19:16:00,"SMKR 0.5","Nagarahole","CT","L","05"
"NHT-149",2005-01-28,"Nagarahole\NH-05037-02",1899-12-30 19:16:00,"SMKR 0.5","Nagarahole","CT","R","05"
"NHT-149",2005-01-28,"Nagarahole\NH-05037-02",1899-12-30 19:16:00,"SMKR 0.5","Nagarahole","CT","R","05"
"NHT-206",2005-01-29,"Nagarahole\NH-05128-05",1899-12-30 00:43:00,"SHR 3.2","Nagarahole","CT","R","05"
"NHT-206",2005-01-29,"Nagarahole\NH-05128-05",1899-12-30 00:43:00,"SHR 3.2","Nagarahole","CT","R","05"
"NHT-152",2005-01-29,"Nagarahole\NH-05022-4A",1899-12-30 03:34:00,"SKR 7.8","Nagarahole","CT","L","05"
"NHT-152",2005-01-29,"Nagarahole\NH-05022-4A",1899-12-30 03:34:00,"SKR 7.8","Nagarahole","CT","L","05"
"NHT-152",2005-01-29,"Nagarahole\NH-05023-13",1899-12-30 03:34:00,"SKR 7.8","Nagarahole","CT","R","05"
"NHT-152",2005-01-29,"Nagarahole\NH-05023-13",1899-12-30 03:34:00,"SKR 7.8","Nagarahole","CT","R","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05001-10A",1899-12-30 20:57:00,"SKR 16.2","Nagarahole","CT","L","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05001-10A",1899-12-30 20:57:00,"SKR 16.2","Nagarahole","CT","L","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05043-11",1899-12-30 20:57:00,"SKR 16.2","Nagarahole","CT","R","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05043-11",1899-12-30 20:57:00,"SKR 16.2","Nagarahole","CT","R","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05006-2A",1899-12-30 22:05:00,"BBLR 0.2","Nagarahole","CT","L","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05006-2A",1899-12-30 22:05:00,"BBLR 0.2","Nagarahole","CT","L","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05038-02",1899-12-30 22:05:00,"BBLR 0.2","Nagarahole","CT","R","05"
"NHT-207",2005-01-30,"Nagarahole\NH-05038-02",1899-12-30 22:05:00,"BBLR 0.2","Nagarahole","CT","R","05"
"NHT-148",2005-01-31,"Nagarahole\NH-05034-23",1899-12-30 03:09:00,"KVR 1.5","Nagarahole","CT","L","05"
"NHT-148",2005-01-31,"Nagarahole\NH-05036-05",1899-12-30 03:09:00,"KVR 1.5","Nagarahole","CT","L","05"
"NHT-148",2005-01-31,"Nagarahole\NH-05036-05",1899-12-30 03:09:00,"KVR 1.5","Nagarahole","CT","L","05"
"NHT-148",2005-01-31,"Nagarahole\NH-05034-23",1899-12-30 03:09:00,"KVR 1.5","Nagarahole","CT","L","05"
"NHT-127",2005-01-31,"Nagarahole\NH-05043-13",1899-12-30 19:14:00,"SKR 16.2","Nagarahole","CT","L","05"
"NHT-127",2005-01-31,"Nagarahole\NH-05043-13",1899-12-30 19:14:00,"SKR 16.2","Nagarahole","CT","L","05"
"NHT-127",2005-01-31,"Nagarahole\NH-05001-12A",1899-12-30 19:14:00,"SKR 16.2","Nagarahole","CT","R","05"
"NHT-127",2005-01-31,"Nagarahole\NH-05001-12A",1899-12-30 19:14:00,"SKR 16.2","Nagarahole","CT","R","05"
"NHT-301",2005-02-01,"Nagarahole\NH-05104-07",1899-12-30 01:55:00,"KLR 1.5","Nagarahole","CT","R","05"
"NHT-301",2005-02-01,"Nagarahole\NH-05104-07",1899-12-30 01:55:00,"KLR 1.5","Nagarahole","CT","R","05"
"NHT-177",2005-02-01,"Nagarahole\NH-05112-08",1899-12-30 05:30:00,"ADR 1.1","Nagarahole","CT","L","05"
"NHT-177",2005-02-01,"Nagarahole\NH-05112-08",1899-12-30 05:30:00,"ADR 1.1","Nagarahole","CT","L","05"
"NHT-177",2005-02-01,"Nagarahole\NH-05110-08",1899-12-30 05:30:00,"ADR 1.1","Nagarahole","CT","R","05"
"NHT-177",2005-02-01,"Nagarahole\NH-05110-08",1899-12-30 05:30:00,"ADR 1.1","Nagarahole","CT","R","05"
"NHT-R109",2005-02-01,"Nagarahole\NH-05123-7A",1899-12-30 20:23:00,"CMBR 1.2","Nagarahole","CT","L","05"
"NHT-R109",2005-02-01,"Nagarahole\NH-05123-7A",1899-12-30 20:23:00,"CMBR 1.2","Nagarahole","CT","L","05"
"NHT-R109",2005-02-01,"Nagarahole\NH-05122-07",1899-12-30 20:23:00,"CMBR 1.2","Nagarahole","CT","R","05"
"NHT-R109",2005-02-01,"Nagarahole\NH-05122-07",1899-12-30 20:23:00,"CMBR 1.2","Nagarahole","CT","R","05"
"NHT-153",2005-02-02,"Nagarahole\NH-05106-14",1899-12-30 06:16:00,"KMR 9.2","Nagarahole","CT","L","05"
"NHT-153",2005-02-02,"Nagarahole\NH-05106-14",1899-12-30 06:16:00,"KMR 9.2","Nagarahole","CT","L","05"
"NHT-153",2005-02-02,"Nagarahole\NH-05105-10",1899-12-30 06:16:00,"KMR 9.2","Nagarahole","CT","R","05"
"NHT-153",2005-02-02,"Nagarahole\NH-05105-10",1899-12-30 06:16:00,"KMR 9.2","Nagarahole","CT","R","05"
"NHT-153",2005-02-03,"Nagarahole\NH-05118-12",1899-12-30 00:13:00,"KSHR 3.4","Nagarahole","CT","L","05"
"NHT-153",2005-02-03,"Nagarahole\NH-05118-12",1899-12-30 00:13:00,"KSHR 3.4","Nagarahole","CT","L","05"
"NHT-153",2005-02-03,"Nagarahole\NH-05119-14",1899-12-30 00:13:00,"KSHR 3.4","Nagarahole","CT","R","05"
"NHT-153",2005-02-03,"Nagarahole\NH-05119-14",1899-12-30 00:13:00,"KSHR 3.4","Nagarahole","CT","R","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05110-19",1899-12-30 03:42:00,"ADR 1.1","Nagarahole","CT","L","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05110-19",1899-12-30 03:42:00,"ADR 1.1","Nagarahole","CT","L","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05112-19",1899-12-30 03:42:00,"ADR 1.1","Nagarahole","CT","R","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05112-19",1899-12-30 03:42:00,"ADR 1.1","Nagarahole","CT","R","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05126-04",1899-12-30 19:58:00,"SHR 0.8","Nagarahole","CT","L","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05126-04",1899-12-30 19:58:00,"SHR 0.8","Nagarahole","CT","L","05"
"NHT-206",2005-02-04,"Nagarahole\NH-05125-6A",1899-12-30 19:58:00,"SHR 0.8","Nagarahole","CT","R","05"
