"id","dt","image","time_seen","location","site","CPMD","side","season"
"BPL-200",2015-02-22,"Bandipur\15_26-1-1_B2209835",1899-12-30 02:43:55,"CHR 4.9","Bandipur","CT","RV","15"
"BPL-223",2015-02-22,"Bandipur\15_25-1-2_B2214503",1899-12-30 04:01:46,"BKLR 1.8","Bandipur","CT","LV","15"
"BPL-223",2015-02-22,"Bandipur\15_25-1-1_B2214506",1899-12-30 04:01:46,"BKLR 1.8","Bandipur","CT","RV","15"
"BPL-201",2015-02-22,"Bandipur\15_25-12-2_B2215660",1899-12-30 04:20:58,"NTMR 1.6","Bandipur","CT","LV","15"
"BPL-201",2015-02-22,"Bandipur\15_25-12-1_B2215658",1899-12-30 04:20:58,"NTMR 1.6","Bandipur","CT","RV","15"
"BPL-165",2015-02-22,"Bandipur\15_27-4-1_B2217402",1899-12-30 04:50:02,"TGRN 10.5","Bandipur","CT","LV","15"
"BPL-165",2015-02-22,"Bandipur\15_27-4-2_B2217404",1899-12-30 04:50:02,"TGRN 10.5","Bandipur","CT","RV","15"
"BPL-200",2015-02-22,"Bandipur\15_26-1-1_B2218147",1899-12-30 05:02:27,"CHR 4.9","Bandipur","CT","LV","15"
"BPL-200",2015-02-22,"Bandipur\15_26-1-2_B2218142",1899-12-30 05:02:27,"CHR 4.9","Bandipur","CT","RV","15"
"Bandipur13b_LPDu195",2015-02-22,"Bandipur\15_26-4-1_B2220157",1899-12-30 05:35:57,"ERKR 0.3","Bandipur","CT","LV","15"
"Bandipur13b_LPDu195",2015-02-22,"Bandipur\15_26-4-2_B2220161",1899-12-30 05:35:57,"ERKR 0.3","Bandipur","CT","RV","15"
"Bandipur13a_LPDu113",2015-02-22,"Wayanad\15_15-3-1_B2220288",1899-12-30 05:38:08,"GOR 4.1","Wayanad","CT","L","15"
"Bandipur13a_LPDu113",2015-02-22,"Wayanad\15_15-3-2_B2220282",1899-12-30 05:38:08,"GOR 4.1","Wayanad","CT","RV","15"
"Wayanad15_LPDu152",2015-02-22,"Wayanad\15_15-2-2_B2222675",1899-12-30 06:17:54,"VKKR 8.4","Wayanad","CT","L","15"
"Wayanad15_LPDu152",2015-02-22,"Wayanad\15_15-2-1_B2222674",1899-12-30 06:17:54,"VKKR 8.4","Wayanad","CT","RV","15"
"Bandipur_LPDu3781",2015-02-22,"Bandipur\15_25-15-2_B2225599",1899-12-30 07:06:46,"TGRS 14.3","Bandipur","CT","LV","15"
"Bandipur_LPDu3781",2015-02-22,"Bandipur\15_25-15-1_B2225606",1899-12-30 07:06:46,"TGRS 14.3","Bandipur","CT","RV","15"
"Wayanad13b_LPDu7",2015-02-22,"Wayanad\15_15-5-2_B2229860",1899-12-30 08:17:40,"NBR","Wayanad","CT","LV","15"
"Wayanad13b_LPDu7",2015-02-22,"Wayanad\15_15-5-1_B2229860",1899-12-30 08:17:40,"NBR","Wayanad","CT","RV","15"
"Bandipur13b_LPDu195",2015-02-22,"Bandipur\15_25-7-2_B2232782",1899-12-30 09:06:29,"KHGR 4.3","Bandipur","CT","LV","15"
"Bandipur13b_LPDu195",2015-02-22,"Bandipur\15_25-7-1_B2232789",1899-12-30 09:06:29,"KHGR 4.3","Bandipur","CT","RV","15"
"BPL-L136",2015-02-22,"Bandipur\15_25-3-2_B2234937",1899-12-30 09:42:06,"CPKR 6.7","Bandipur","CT","LV","15"
"BPL-L136",2015-02-22,"Bandipur\15_25-3-1_B2234926",1899-12-30 09:42:06,"CPKR 6.7","Bandipur","CT","RV","15"
"Bandipur14_LPDu172",2015-02-22,"Bandipur\15_26-7-1_B2268772",1899-12-30 19:06:12,"MKR 0.9","Bandipur","CT","LV","15"
"Bandipur14_LPDu172",2015-02-22,"Bandipur\15_26-7-2_B2268777",1899-12-30 19:06:12,"MKR 0.9","Bandipur","CT","RV","15"
"Bandipur14_LPDu441",2015-02-22,"Bandipur\15_25-10-2_B2276909",1899-12-30 21:21:42,"MRHR 0.1","Bandipur","CT","LV","15"
"Bandipur14_LPDu441",2015-02-22,"Bandipur\15_25-10-1_B2276902",1899-12-30 21:21:42,"MRHR 0.1","Bandipur","CT","RV","15"
"BPL-201",2015-02-22,"Bandipur\15_25-12-1_B2280287",1899-12-30 22:18:07,"NTMR 1.6","Bandipur","CT","LV","15"
"BPL-201",2015-02-22,"Bandipur\15_25-12-2_B2280289",1899-12-30 22:18:07,"NTMR 1.6","Bandipur","CT","RV","15"
"BPL-200",2015-02-22,"Bandipur\15_26-8-2_B2281348",1899-12-30 22:35:52,"SAKR 4.2","Bandipur","CT","LV","15"
"BPL-200",2015-02-22,"Bandipur\15_26-8-1_B2281352",1899-12-30 22:35:52,"SAKR 4.2","Bandipur","CT","RV","15"
"BPL-L120",2015-02-22,"Bandipur\15_27-5-1_B2283693",1899-12-30 23:14:53,"TGRN 16.3","Bandipur","CT","LV","15"
"BPL-L120",2015-02-22,"Bandipur\15_27-5-2_B2283688",1899-12-30 23:14:53,"TGRN 16.3","Bandipur","CT","RV","15"
"BPL-L136",2015-02-22,"Bandipur\15_25-11-1_B2285514",1899-12-30 23:45:14,"MVKR 8.9","Bandipur","CT","LV","15"
"BPL-L136",2015-02-22,"Bandipur\15_25-11-2_B2285508",1899-12-30 23:45:14,"MVKR 8.9","Bandipur","CT","RV","15"
"BPL-L120",2015-02-23,"Bandipur\15_27-6-1_B2301701",1899-12-30 00:28:21,"TGRN 18.5","Bandipur","CT","LV","15"
"BPL-L120",2015-02-23,"Bandipur\15_27-6-2_B2301699",1899-12-30 00:28:21,"TGRN 18.5","Bandipur","CT","RV","15"
"Bandipur13a_LPDu140",2015-02-23,"Bandipur\15_25-16-1_B2302403",1899-12-30 00:40:03,"TGRS 9.7","Bandipur","CT","R","15"
"BPL-156",2015-02-23,"Bandipur\15_25-2-2_B2308064",1899-12-30 02:14:23,"BKLR 5.2","Bandipur","CT","LV","15"
"BPL-156",2015-02-23,"Bandipur\15_25-2-1_B2308063",1899-12-30 02:14:23,"BKLR 5.2","Bandipur","CT","RV","15"
"BPL-219",2015-02-23,"Bandipur\15_26-6-1_B2328250",1899-12-30 07:50:50,"KMDR 7.4","Bandipur","CT","LV","15"
"BPL-219",2015-02-23,"Bandipur\15_26-6-2_B2328254",1899-12-30 07:50:50,"KMDR 7.4","Bandipur","CT","RV","15"
"BPL-223",2015-02-23,"Bandipur\15_25-2-2_B2332805",1899-12-30 09:06:44,"BKLR 5.2","Bandipur","CT","LV","15"
"BPL-223",2015-02-23,"Bandipur\15_25-2-1_B2332804",1899-12-30 09:06:44,"BKLR 5.2","Bandipur","CT","RV","15"
"Bandipur14_LPDu346",2015-02-23,"Bandipur\15_25-13-1_B2334292",1899-12-30 09:31:32,"RAR 2.6","Bandipur","CT","LV","15"
"BPL-192",2015-02-23,"Bandipur\15_27-7-1_B2362481p95",1899-12-30 17:21:21,"TGRN 7.7","Bandipur","CT","LV","15"
"BPL-224",2015-02-23,"Bandipur\15_27-7-1_B2362481p66",1899-12-30 17:21:21,"TGRN 7.7","Bandipur","CT","LV","15"
"BPL-224",2015-02-23,"Bandipur\15_27-7-2_B2362481",1899-12-30 17:21:21,"TGRN 7.7","Bandipur","CT","RV","15"
"BPL-192",2015-02-23,"Bandipur\15_27-7-1_B2362483",1899-12-30 17:21:23,"TGRN 7.7","Bandipur","CT","LV","15"
"BPL-192",2015-02-23,"Bandipur\15_27-7-2_B2362486",1899-12-30 17:21:23,"TGRN 7.7","Bandipur","CT","RV","15"
"BPL-192",2015-02-23,"Bandipur\15_27-7-1_B2362488",1899-12-30 17:21:28,"TGRN 7.7","Bandipur","CT","LV","15"
"BPL-L137",2015-02-23,"Bandipur\15_32-4-2_B2369205",1899-12-30 19:13:23,"KHGR 5.5","Bandipur","CT","L","15"
"BPL-L137",2015-02-23,"Bandipur\15_32-4-1_B2369203",1899-12-30 19:13:23,"KHGR 5.5","Bandipur","CT","RV","15"
"BPL-200",2015-02-23,"Bandipur\15_26-2-2_B2377219",1899-12-30 21:27:06,"CHR 6.2","Bandipur","CT","LV","15"
"BPL-200",2015-02-23,"Bandipur\15_26-2-1_B2377226",1899-12-30 21:27:06,"CHR 6.2","Bandipur","CT","RV","15"
"BPL-L137",2015-02-23,"Bandipur\15_32-3-2_B2377300",1899-12-30 21:28:15,"KHGR 4.3","Bandipur","CT","LV","15"
"BPL-L137",2015-02-23,"Bandipur\15_32-3-1_B2377295",1899-12-30 21:28:15,"KHGR 4.3","Bandipur","CT","RV","15"
"BPL-156",2015-02-23,"Bandipur\15_27-3-2_B2378045",1899-12-30 21:40:42,"SKR 7.4","Bandipur","CT","LV","15"
"BPL-156",2015-02-23,"Bandipur\15_27-3-1_B2378042",1899-12-30 21:40:42,"SKR 7.4","Bandipur","CT","RV","15"
"Wayanad15_LPDu185",2015-02-23,"Wayanad\15_16-2-1_B2379382p46",1899-12-30 22:03:02,"OPNR 2.8","Wayanad","CT","UR","15"
"Wayanad15_LPDu186",2015-02-23,"Wayanad\15_16-2-1_B2379382p05",1899-12-30 22:03:02,"OPNR 2.8","Wayanad","CT","NR","15"
"Bandipur13b_LPDs121",2015-02-23,"Wayanad\15_16-2-2_B2379389",1899-12-30 22:03:09,"OPNR 2.8","Wayanad","CT","L","15"
"Wayanad15_LPDu165",2015-02-23,"Wayanad\15_16-2-1_B2379414",1899-12-30 22:03:34,"OPNR 2.8","Wayanad","CT","UR","15"
"Wayanad15_LPDu167",2015-02-23,"Wayanad\15_16-2-2_B2379432",1899-12-30 22:03:52,"OPNR 2.8","Wayanad","CT","R","15"
"BPL-223",2015-02-23,"Bandipur\15_32-4-2_B2382482",1899-12-30 22:54:41,"KHGR 5.5","Bandipur","CT","LV","15"
"BPL-223",2015-02-23,"Bandipur\15_32-4-1_B2382481",1899-12-30 22:54:41,"KHGR 5.5","Bandipur","CT","RV","15"
"Bandipur13a_LPDu102",2015-02-23,"Bandipur\15_31-10-1_B2383361",1899-12-30 23:09:21,"NTMR 1.6","Bandipur","CT","LV","15"
"Bandipur13a_LPDu102",2015-02-23,"Bandipur\15_31-10-2_B2383356",1899-12-30 23:09:21,"NTMR 1.6","Bandipur","CT","RV","15"
"Bandipur14_LPDu346",2015-02-23,"Bandipur\15_31-4-2_B2385485",1899-12-30 23:44:43,"KDR 4.3","Bandipur","CT","LV","15"
"Bandipur14_LPDu346",2015-02-23,"Bandipur\15_31-4-1_B2385483",1899-12-30 23:44:43,"KDR 4.3","Bandipur","CT","RV","15"
"BPL-223",2015-02-24,"Bandipur\15_32-3-2_B2402226",1899-12-30 00:37:00,"KHGR 4.3","Bandipur","CT","LV","15"
"BPL-223",2015-02-24,"Bandipur\15_32-3-1_B2402220",1899-12-30 00:37:00,"KHGR 4.3","Bandipur","CT","RV","15"
"BPL-189",2015-02-24,"Bandipur\15_29-1-2_B2404750",1899-12-30 01:19:05,"KCGR 1.8","Bandipur","CT","LV","15"
"BPL-189",2015-02-24,"Bandipur\15_29-1-1_B2404745",1899-12-30 01:19:05,"KCGR 1.8","Bandipur","CT","RV","15"
"BPL-208",2015-02-24,"Bandipur\15_31-7-1_B2404910",1899-12-30 01:21:50,"MGR 0.1","Bandipur","CT","LV","15"
"BPL-208",2015-02-24,"Bandipur\15_31-7-2_B2404912",1899-12-30 01:21:50,"MGR 0.1","Bandipur","CT","RV","15"
"BPL-R127",2015-02-24,"Bandipur\15_29-3-2_B2409731",1899-12-30 02:42:11,"PKR 0.0","Bandipur","CT","RV","15"
"BPL-165",2015-02-24,"Wayanad\15_16-3-1_B2413520",1899-12-30 03:45:20,"RPCR 4.4","Wayanad","CT","LV","15"
"BPL-165",2015-02-24,"Wayanad\15_16-3-2_B2413514",1899-12-30 03:45:20,"RPCR 4.4","Wayanad","CT","RV","15"
"Wayanad13b_LPDu15",2015-02-24,"Wayanad\15_16-1-2_B2414184",1899-12-30 03:56:20,"CCR","Wayanad","CT","L","15"
"Wayanad13b_LPDu15",2015-02-24,"Wayanad\15_16-1-1_B2414180",1899-12-30 03:56:20,"CCR","Wayanad","CT","RV","15"
"Bandipur13a_LPDu102",2015-02-24,"Bandipur\15_31-1-2_B2414501",1899-12-30 04:01:35,"GDR 0.1","Bandipur","CT","LV","15"
"Bandipur13a_LPDu102",2015-02-24,"Bandipur\15_31-1-1_B2414495",1899-12-30 04:01:35,"GDR 0.1","Bandipur","CT","RV","15"
"BPL-200",2015-02-24,"Bandipur\15_26-1-1_B2414539",1899-12-30 04:02:19,"CHR 4.9","Bandipur","CT","LV","15"
"BPL-200",2015-02-24,"Bandipur\15_26-1-2_B2414532",1899-12-30 04:02:19,"CHR 4.9","Bandipur","CT","RV","15"
"Bandipur13b_LPDu195",2015-02-24,"Bandipur\15_32-2-2_B2417795",1899-12-30 04:56:33,"KHGR 0.0","Bandipur","CT","LV","15"
"Bandipur13b_LPDu195",2015-02-24,"Bandipur\15_32-2-1_B2417793",1899-12-30 04:56:33,"KHGR 0.0","Bandipur","CT","RV","15"
"BPL-R127",2015-02-24,"Bandipur\15_29-1-2_B2418030",1899-12-30 05:00:25,"KCGR 1.8","Bandipur","CT","L","15"
"BPL-R127",2015-02-24,"Bandipur\15_29-1-1_B2418025",1899-12-30 05:00:25,"KCGR 1.8","Bandipur","CT","RV","15"
"BPL-222",2015-02-24,"Bandipur\15_26-3-2_B2424623",1899-12-30 06:50:23,"DDCR 2.9","Bandipur","CT","LV","15"
"BPL-222",2015-02-24,"Bandipur\15_26-3-1_B2424623",1899-12-30 06:50:23,"DDCR 2.9","Bandipur","CT","RV","15"
"Bandipur15_LPDu860",2015-02-24,"Bandipur\15_32-7-1_B2425483",1899-12-30 07:04:43,"PRKR 1.6","Bandipur","CT","UR","15"
"BPL-156",2015-02-24,"Bandipur\15_27-2-1_B2426896",1899-12-30 07:28:16,"SKR 5.2","Bandipur","CT","LV","15"
"BPL-156",2015-02-24,"Bandipur\15_27-2-2_B2426898",1899-12-30 07:28:16,"SKR 5.2","Bandipur","CT","RV","15"
"Bandipur13a_LPDu172",2015-02-24,"Bandipur\15_31-2-2_B2428156",1899-12-30 07:49:13,"GKMR 0.1","Bandipur","CT","LV","15"
"Bandipur13a_LPDu172",2015-02-24,"Bandipur\15_31-2-1_B2428153",1899-12-30 07:49:13,"GKMR 0.1","Bandipur","CT","RV","15"
"Bandipur14_LPDu263",2015-02-24,"Bandipur\15_32-5-1_B2429507",1899-12-30 08:11:47,"MVKR 1.6","Bandipur","CT","L","15"
"Bandipur14_LPDu263",2015-02-24,"Bandipur\15_32-5-2_B2429509",1899-12-30 08:11:47,"MVKR 1.6","Bandipur","CT","RV","15"
"BPL-182",2015-02-24,"Bandipur\15_27-1-1_B2433136",1899-12-30 09:12:16,"BKR 6.2","Bandipur","CT","LV","15"
"BPL-182",2015-02-24,"Bandipur\15_27-1-2_B2433142",1899-12-30 09:12:16,"BKR 6.2","Bandipur","CT","RV","15"
"BPL-235",2015-02-24,"Wayanad\15_15-4-2_B2461153",1899-12-30 16:59:14,"MCKR","Wayanad","CT","L","15"
"BPL-235",2015-02-24,"Wayanad\15_15-4-1_B2461154",1899-12-30 16:59:14,"MCKR","Wayanad","CT","R","15"
"Wayanad13b_LPDu34",2015-02-24,"Bandipur\15_27-3-1_B2462233",1899-12-30 17:17:13,"SKR 7.4","Bandipur","CT","LV","15"
"Wayanad13b_LPDu34",2015-02-24,"Bandipur\15_27-3-2_B2462232",1899-12-30 17:17:13,"SKR 7.4","Bandipur","CT","RV","15"
"BPL-189",2015-02-24,"Bandipur\15_29-3-2_B2469538",1899-12-30 19:19:00,"PKR 0.0","Bandipur","CT","L","15"
"BPL-189",2015-02-24,"Bandipur\15_29-3-1_B2469540",1899-12-30 19:19:00,"PKR 0.0","Bandipur","CT","R","15"
"Bandipur13a_LPDu168",2015-02-24,"Bandipur\15_31-15-1_B2474893",1899-12-30 20:48:13,"TGRS 9.7","Bandipur","CT","LV","15"
"Bandipur13a_LPDu168",2015-02-24,"Bandipur\15_31-15-2_B2474899",1899-12-30 20:48:13,"TGRS 9.7","Bandipur","CT","R","15"
"Bandipur14_LPDu178",2015-02-24,"Bandipur\15_31-16-2_B2474897",1899-12-30 20:48:22,"TMPR 0.1","Bandipur","CT","L","15"
"Bandipur14_LPDu178",2015-02-24,"Bandipur\15_31-16-1_B2474902",1899-12-30 20:48:22,"TMPR 0.1","Bandipur","CT","R","15"
"Bandipur_LPDu3781",2015-02-24,"Bandipur\15_31-17-1_B2483720",1899-12-30 23:15:20,"WLR 1.1","Bandipur","CT","LV","15"
"Bandipur_LPDu3781",2015-02-24,"Bandipur\15_31-17-2_B2483721",1899-12-30 23:15:20,"WLR 1.1","Bandipur","CT","RV","15"
"Bandipur13a_LPDu172",2015-02-25,"Bandipur\15_31-6-2_B2506284",1899-12-30 01:44:45,"KMBR 4.1","Bandipur","CT","LV","15"
"Bandipur13a_LPDu172",2015-02-25,"Bandipur\15_31-6-1_B2506285",1899-12-30 01:44:45,"KMBR 4.1","Bandipur","CT","RV","15"
"Bandipur14_LPDu854",2015-02-25,"Bandipur\15_29-8-2_B2510900",1899-12-30 03:01:34,"TGRN 27.7","Bandipur","CT","LV","15"
"Bandipur14_LPDu854",2015-02-25,"Bandipur\15_29-8-1_B2510894",1899-12-30 03:01:34,"TGRN 27.7","Bandipur","CT","RV","15"
"BPL-L137",2015-02-25,"Bandipur\15_32-6-2_B2512455",1899-12-30 03:27:30,"MVKR 4.6","Bandipur","CT","LV","15"
"BPL-L137",2015-02-25,"Bandipur\15_32-6-1_B2512450",1899-12-30 03:27:30,"MVKR 4.6","Bandipur","CT","RV","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-5-2_B2512460",1899-12-30 03:27:43,"RPR 4.9","Bandipur","CT","LV","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-5-1_B2512463",1899-12-30 03:27:43,"RPR 4.9","Bandipur","CT","RV","15"
"BPL-192",2015-02-25,"Bandipur\15_33-15-1_B2514965",1899-12-30 04:09:24,"TGRN 3.5","Bandipur","CT","LV","15"
"BPL-192",2015-02-25,"Bandipur\15_33-15-2_B2514964",1899-12-30 04:09:24,"TGRN 3.5","Bandipur","CT","RV","15"
"Bandipur14_LPDs491",2015-02-25,"Bandipur\15_33-10-2_B2515886",1899-12-30 04:24:41,"SKGR 4.0","Bandipur","CT","L","15"
"Bandipur14_LPDs491",2015-02-25,"Bandipur\15_33-10-1_B2515881",1899-12-30 04:24:41,"SKGR 4.0","Bandipur","CT","R","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-6-1_B2517362",1899-12-30 04:49:22,"RPR 7.1","Bandipur","CT","LV","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-6-2_B2517360",1899-12-30 04:49:22,"RPR 7.1","Bandipur","CT","RV","15"
"BPL-234",2015-02-25,"Bandipur\15_31-9-1_B2522651",1899-12-30 06:17:31,"NGR 1.4","Bandipur","CT","L","15"
"BPL-234",2015-02-25,"Bandipur\15_31-9-2_B2522650",1899-12-30 06:17:31,"NGR 1.4","Bandipur","CT","RV","15"
"Bandipur13a_LPDu52",2015-02-25,"Bandipur\15_27-5-1_B2537622",1899-12-30 10:27:02,"TGRN 16.3","Bandipur","CT","L","15"
"Bandipur13a_LPDu52",2015-02-25,"Bandipur\15_27-5-2_B2537617",1899-12-30 10:27:02,"TGRN 16.3","Bandipur","CT","R","15"
"Bandipur14_LPDu263",2015-02-25,"Bandipur\15_32-5-2_B2546065",1899-12-30 12:47:43,"MVKR 1.6","Bandipur","CT","LV","15"
"Bandipur14_LPDu263",2015-02-25,"Bandipur\15_32-5-1_B2546063",1899-12-30 12:47:43,"MVKR 1.6","Bandipur","CT","RV","15"
"Bandipur13b_LPDu195",2015-02-25,"Bandipur\15_33-7-1_B2564443",1899-12-30 17:54:03,"ERKR 0.3","Bandipur","CT","LV","15"
"Bandipur13b_LPDu195",2015-02-25,"Bandipur\15_33-7-2_B2564439",1899-12-30 17:54:03,"ERKR 0.3","Bandipur","CT","RV","15"
"Bandipur13a_LPDu188",2015-02-25,"Bandipur\15_31-14-1_B2571020",1899-12-30 19:43:40,"TGRS 7.6","Bandipur","CT","LV","15"
"Bandipur13a_LPDu188",2015-02-25,"Bandipur\15_31-14-2_B2571018",1899-12-30 19:43:40,"TGRS 7.6","Bandipur","CT","RV","15"
"BPL-156",2015-02-25,"Bandipur\15_33-9-2_B2571402",1899-12-30 19:49:56,"NHR 0.4","Bandipur","CT","LV","15"
"BPL-156",2015-02-25,"Bandipur\15_33-9-1_B2571396",1899-12-30 19:49:56,"NHR 0.4","Bandipur","CT","RV","15"
"Bandipur13a_LPDu1",2015-02-25,"Bandipur\15_33-9-2_B2572034",1899-12-30 20:00:28,"NHR 0.4","Bandipur","CT","LV","15"
"Bandipur13a_LPDu1",2015-02-25,"Bandipur\15_33-9-1_B2572028",1899-12-30 20:00:28,"NHR 0.4","Bandipur","CT","RV","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-2-1_B2573128",1899-12-30 20:18:48,"MHR 2.5","Bandipur","CT","LV","15"
"Wayanad13b_LPDu15",2015-02-25,"Bandipur\15_29-2-2_B2573131",1899-12-30 20:18:48,"MHR 2.5","Bandipur","CT","R","15"
"Bandipur15_LPDu903",2015-02-25,"Bandipur\15_33-16-2_B2574185",1899-12-30 20:36:15,"TGRN 7.7","Bandipur","CT","LV","15"
"Bandipur15_LPDu903",2015-02-25,"Bandipur\15_33-16-1_B2574175",1899-12-30 20:36:15,"TGRN 7.7","Bandipur","CT","R","15"
"BPL-208",2015-02-25,"Bandipur\15_31-3-1_B2574881",1899-12-30 20:48:01,"HAKR 2.9","Bandipur","CT","LV","15"
"BPL-208",2015-02-25,"Bandipur\15_31-3-2_B2574881",1899-12-30 20:48:01,"HAKR 2.9","Bandipur","CT","RV","15"
"BPL-220",2015-02-25,"Bandipur\15_31-8-1_B2575454",1899-12-30 20:57:34,"MPR 0.5","Bandipur","CT","L","15"
"BPL-220",2015-02-25,"Bandipur\15_31-8-2_B2575460",1899-12-30 20:57:34,"MPR 0.5","Bandipur","CT","R","15"
"Bandipur13a_LPDu1",2015-02-25,"Bandipur\15_33-9-1_B2577477",1899-12-30 21:31:17,"NHR 0.4","Bandipur","CT","LV","15"
"Bandipur13a_LPDu1",2015-02-25,"Bandipur\15_33-9-2_B2577484",1899-12-30 21:31:17,"NHR 0.4","Bandipur","CT","R","15"
"Bandipur15_LPDu903",2015-02-25,"Bandipur\15_33-16-1_B2583143",1899-12-30 23:05:43,"TGRN 7.7","Bandipur","CT","L","15"
"Bandipur15_LPDu903",2015-02-25,"Bandipur\15_33-16-2_B2583152",1899-12-30 23:05:43,"TGRN 7.7","Bandipur","CT","RV","15"
"Bandipur14_LPDu346",2015-02-26,"Bandipur\15_31-4-1_B2600029",1899-12-30 00:00:29,"KDR 4.3","Bandipur","CT","L","15"
"Bandipur14_LPDu346",2015-02-26,"Bandipur\15_31-4-2_B2600030",1899-12-30 00:00:29,"KDR 4.3","Bandipur","CT","RV","15"
"Bandipur13a_LPDu218",2015-02-26,"Bandipur\15_2-2-2_B2601239",1899-12-30 00:20:36,"DDKR 3.7","Bandipur","CT","LV","15"
"Bandipur13a_LPDu218",2015-02-26,"Bandipur\15_2-2-1_B2601236",1899-12-30 00:20:36,"DDKR 3.7","Bandipur","CT","RV","15"
"BPL-192",2015-02-26,"Bandipur\15_33-12-2_B2604674",1899-12-30 01:17:55,"SKR 3.5","Bandipur","CT","LV","15"
"BPL-192",2015-02-26,"Bandipur\15_33-12-1_B2604675",1899-12-30 01:17:55,"SKR 3.5","Bandipur","CT","RV","15"
"Bandipur13a_LPDu50",2015-02-26,"Bandipur\15_33-5-1_B2605260",1899-12-30 01:27:40,"CHR 6.2","Bandipur","CT","L","15"
"Bandipur13a_LPDu50",2015-02-26,"Bandipur\15_33-5-2_B2605262",1899-12-30 01:27:40,"CHR 6.2","Bandipur","CT","RV","15"
"Bandipur13a_LPDu136",2015-02-26,"Bandipur\15_33-5-1_B2605399",1899-12-30 01:29:59,"CHR 6.2","Bandipur","CT","LV","15"
"Bandipur13a_LPDu136",2015-02-26,"Bandipur\15_33-5-2_B2605400",1899-12-30 01:29:59,"CHR 6.2","Bandipur","CT","RV","15"
"Bandipur14_LPDu854",2015-02-26,"Bandipur\15_2-1-1_B2605851",1899-12-30 01:37:31,"DDKR 1.9","Bandipur","CT","LV","15"
"Bandipur14_LPDu854",2015-02-26,"Bandipur\15_2-1-2_B2605850",1899-12-30 01:37:31,"DDKR 1.9","Bandipur","CT","RV","15"
"Bandipur15_LPDu861",2015-02-26,"Bandipur\15_32-8-1_B2610234",1899-12-30 02:50:34,"SCBR 6.4","Bandipur","CT","L","15"
"Bandipur15_LPDu861",2015-02-26,"Bandipur\15_32-8-2_B2610234",1899-12-30 02:50:34,"SCBR 6.4","Bandipur","CT","R","15"
"BPL-201",2015-02-26,"Bandipur\15_31-13-1_B2613747",1899-12-30 03:49:07,"TGRS 14.3","Bandipur","CT","LV","15"
"BPL-201",2015-02-26,"Bandipur\15_31-13-2_B2613752",1899-12-30 03:49:07,"TGRS 14.3","Bandipur","CT","RV","15"
"BPL-111",2015-02-26,"Wayanad\15_2-4-2_B2615623",1899-12-30 04:20:16,"NLR 1.3","Wayanad","CT","LV","15"
"BPL-111",2015-02-26,"Wayanad\15_2-4-1_B2615616",1899-12-30 04:20:16,"NLR 1.3","Wayanad","CT","R","15"
"BPL-R129",2015-02-26,"Bandipur\15_32-1-2_B2616252",1899-12-30 04:30:52,"BKLR 1.8","Bandipur","CT","L","15"
"BPL-R129",2015-02-26,"Bandipur\15_32-1-1_B2616252",1899-12-30 04:30:52,"BKLR 1.8","Bandipur","CT","RV","15"
"Bandipur14_LPDu854",2015-02-26,"Bandipur\15_29-7-2_B2617589",1899-12-30 04:53:18,"TGRN 25.4","Bandipur","CT","LV","15"
"Bandipur14_LPDu854",2015-02-26,"Bandipur\15_29-7-1_B2617598",1899-12-30 04:53:18,"TGRN 25.4","Bandipur","CT","RV","15"
"BPL-R129",2015-02-26,"Bandipur\15_33-2-2_B2618864",1899-12-30 05:14:25,"BKLR 0.0","Bandipur","CT","LV","15"
"BPL-R129",2015-02-26,"Bandipur\15_33-2-1_B2618865",1899-12-30 05:14:25,"BKLR 0.0","Bandipur","CT","R","15"
"Bandipur14_LPDu129",2015-02-26,"Bandipur\15_31-4-2_B2619553",1899-12-30 05:25:54,"KDR 4.3","Bandipur","CT","LV","15"
"Bandipur14_LPDu129",2015-02-26,"Bandipur\15_31-4-1_B2619554",1899-12-30 05:25:54,"KDR 4.3","Bandipur","CT","R","15"
"Wayanad13b_LPDu15",2015-02-26,"Bandipur\15_29-4-2_B2624356",1899-12-30 06:45:59,"RPR 1.8","Bandipur","CT","LV","15"
"Wayanad13b_LPDu15",2015-02-26,"Bandipur\15_29-4-1_B2624359",1899-12-30 06:45:59,"RPR 1.8","Bandipur","CT","RV","15"
"Bandipur_LPDu3781",2015-02-26,"Bandipur\15_31-5-1_B2634103",1899-12-30 09:28:23,"KGHR 0.0","Bandipur","CT","LV","15"
"Bandipur_LPDu3781",2015-02-26,"Bandipur\15_31-5-2_B2634111",1899-12-30 09:28:23,"KGHR 0.0","Bandipur","CT","RV","15"
"Wayanad13b_LPDu34",2015-02-26,"Bandipur\15_32-2-2_B2640751",1899-12-30 11:19:09,"KHGR 0.0","Bandipur","CT","LV","15"
"Wayanad13b_LPDu34",2015-02-26,"Bandipur\15_32-2-1_B2640749",1899-12-30 11:19:09,"KHGR 0.0","Bandipur","CT","RV","15"
"BPL-192",2015-02-26,"Bandipur\15_29-6-1_B2646648",1899-12-30 12:57:28,"RPR 7.1","Bandipur","CT","LV","15"
